 7:44:59 | TRACE | /Users/matt/.cargo/r - Completed `resetCursorRects`
 7:45:01 | TRACE | /Users/matt/.cargo/r - Triggered `mouseExited:`
 7:45:01 | TRACE | /Users/matt/.cargo/r - Completed `mouseExited:`
 7:45:02 | TRACE | /Users/matt/.cargo/r - Triggered `windowShouldClose:`
 7:45:02 | TRACE | /Users/matt/.cargo/r - Completed `windowShouldClose:`
 7:45:02 | TRACE | /Users/matt/.cargo/r - Locked shared state in `fullscreen`
 7:45:02 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `fullscreen`
 7:45:02 | TRACE | /Users/matt/.cargo/r - Triggered `windowWillClose:`
 7:45:02 | TRACE | /Users/matt/.cargo/r - Completed `windowWillClose:`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `WinitWindow::new`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Locked shared state in `init`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `init`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Locked shared state in `set_option_as_alt`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `set_option_as_alt`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `validAttributesForMarkedText`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `frameDidChange:`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `frameDidChange:`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `viewDidMoveToWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `viewDidMoveToWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Locked shared state in `WinitWindow::new`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `WinitWindow::new`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Locked shared state in `set_fullscreen`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Unlocked shared state in `set_fullscreen`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeMainWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeMainWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `canBecomeKeyWindow`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Triggered `acceptsFirstResponder`
 7:46:19 | TRACE | /Users/matt/.cargo/r - Completed `acceptsFirstResponder`
